215,IPS Academy Institute of Engineering and Science Indore (1999),Private,MECH,DIPPPT,2592,3247,UR/X/OP,N,2,2026
216,IPS Academy Institute of Engineering and Science Indore (1999),Private,CSERC,DIPPPT,1809,3251,UR/X/OP,N,2,2026
217,IPS Academy Institute of Engineering and Science Indore (1999),Private,CSE,DIPPPT,1145,3387,UR/X/OP,N,7,2026
218,IPS Academy Institute of Engineering and Science Indore (1999),Private,CSEIML,DIPPPT,3389,3389,UR/X/OP,N,1,2026
219,IPS Academy Institute of Engineering and Science Indore (1999),Private,CIVIL,DIPPPT,2437,3406,UR/X/OP,N,3,2026
220,IPS Academy Institute of Engineering and Science Indore (1999),Private,ELECT ELEX,DIPPPT,1917,1968,UR/X/OP,N,2,2026
221,IPS Academy Institute of Engineering and Science Indore (1999),Private,FTS,DIPPPT,2317,3485,UR/X/OP,N,6,2026
222,IPS College of Technology & Management Gwalior (2007),Private,CSE,DIPPPT,58,58,UR/X/OP,N,1,2026
223,IPS College of Technology & Management Gwalior (2007),Private,EC,DIPPPT,1289,1289,UR/X/OP,N,1,2026
224,IPS College of Technology & Management Gwalior (2007),Private,MECH,DIPPPT,2369,2369,UR/X/OP,N,1,2026
225,IPS College of Technology & Management Gwalior (2007),Private,CIVIL,DIPPPT,2644,2644,UR/X/OP,N,1,2026
226,IPS College of Technology & Management Gwalior (2007),Private,EE,DIPPPT,915,3480,UR/X/OP,N,6,2026
227,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CSE,DIPPPT,312,312,OBC/X/OP,Y,1,2026
228,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,AIAIDS,DIPPPT,338,338,OBC/X/OP,Y,1,2026
229,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EE,DIPPPT,406,406,OBC/X/OP,Y,1,2026
230,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,IT,DIPPPT,417,417,OBC/X/OP,Y,1,2026
231,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CIVIL,DIPPPT,450,450,OBC/X/OP,Y,1,2026
232,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,MECH,DIPPPT,1150,1150,OBC/X/OP,Y,1,2026
233,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EC,DIPPPT,1161,1310,OBC/X/OP,Y,2,2026
234,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,MTENG,DIPPPT,3009,3009,OBC/X/OP,Y,1,2026
235,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EC,DIPPPT,1232,1232,SC/X/F,Y,1,2026
236,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,IT,DIPPPT,2576,2576,SC/X/F,Y,1,2026
237,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CSE,DIPPPT,505,505,SC/X/OP,Y,1,2026
238,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EE,DIPPPT,947,947,SC/X/OP,Y,1,2026
239,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CIVIL,DIPPPT,1206,1206,SC/X/OP,Y,1,2026
240,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,AIAIDS,DIPPPT,1358,1358,SC/X/OP,Y,1,2026
241,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,IT,DIPPPT,2387,2387,SC/X/OP,Y,1,2026
242,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,MECH,DIPPPT,2390,2735,SC/X/OP,Y,2,2026
243,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EC,DIPPPT,2044,3107,SC/X/OP,Y,2,2026
244,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,MTENG,DIPPPT,3136,3136,SC/X/OP,Y,1,2026
245,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CSE,DIPPPT,982,982,ST/X/F,Y,1,2026
246,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,IT,DIPPPT,1080,1080,ST/X/F,Y,1,2026
247,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,MECH,DIPPPT,1631,1631,ST/X/F,Y,1,2026
248,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EE,DIPPPT,129,129,ST/X/OP,Y,1,2026
249,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CIVIL,DIPPPT,469,469,ST/X/OP,Y,1,2026
250,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CSE,DIPPPT,995,995,ST/X/OP,Y,1,2026
251,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,AIAIDS,DIPPPT,1013,1013,ST/X/OP,Y,1,2026
252,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,IT,DIPPPT,1219,1219,ST/X/OP,Y,1,2026
253,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EE,DIPPPT,40,40,UR/X/F,Y,1,2026
254,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,IT,DIPPPT,63,63,UR/X/F,Y,1,2026
255,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CIVIL,DIPPPT,144,144,UR/X/F,Y,1,2026
256,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CSE,DIPPPT,119,168,UR/X/F,Y,2,2026
257,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,AIAIDS,DIPPPT,261,261,UR/X/F,Y,1,2026
258,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EC,DIPPPT,987,987,UR/X/F,Y,1,2026
259,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,MECH,DIPPPT,1218,1218,UR/X/F,Y,1,2026
260,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EE,DIPPPT,56,59,UR/X/OP,Y,2,2026
261,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CSE,DIPPPT,160,198,UR/X/OP,Y,3,2026
262,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,AIAIDS,DIPPPT,128,269,UR/X/OP,Y,2,2026
263,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,CIVIL,DIPPPT,267,298,UR/X/OP,Y,2,2026
264,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,IT,DIPPPT,260,313,UR/X/OP,Y,3,2026
265,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,MECH,DIPPPT,804,980,UR/X/OP,Y,3,2026
266,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,EC,DIPPPT,767,1093,UR/X/OP,Y,3,2026
267,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,MTENG,DIPPPT,442,1551,UR/X/OP,Y,3,2026
268,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,IP,DIPPPT,1176,2800,UR/X/OP,Y,3,2026
269,JABALPUR ENGINEERING COLLEGE JABALPUR (JEC) (1947),GOVT,MTENG,DIPPPT,1908,1908,UR/X/OP,Y,1,2026
270,Jai Narain College of Technology Bhopal (2003),Private,MECH,DIPPPT,8,8,UR/X/OP,N,1,2026
271,Jai Narain College of Technology Bhopal (2003),Private,ELECT ELEX,DIPPPT,294,1951,UR/X/OP,N,4,2026
272,Jai Narain College of Technology Bhopal (2003),Private,CSEIML,DIPPPT,2229,2791,UR/X/OP,N,2,2026
273,Jai Narain College of Technology Bhopal (2003),Private,CSE,DIPPPT,1070,2955,UR/X/OP,N,4,2026
274,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,ELECT ELEX,DIPPPT,2481,2481,OBC/X/OP,Y,1,2026
275,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,CSEIML,DIPPPT,2677,2677,OBC/X/OP,Y,1,2026
276,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,CSEIML,DIPPPT,2991,3015,ST/X/OP,Y,2,2026
277,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,EC,DIPPPT,704,1763,UR/X/OP,N,3,2026
278,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,CSEIML,DIPPPT,481,2041,UR/X/OP,N,6,2026
279,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,ELECT ELEX,DIPPPT,1156,2252,UR/X/OP,N,6,2026
280,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,MECH,DIPPPT,1363,3059,UR/X/OP,N,9,2026
281,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,CSE,DIPPPT,620,3137,UR/X/OP,N,6,2026
282,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,CIVIL,DIPPPT,585,3516,UR/X/OP,N,7,2026
283,Jawaharlal Institute of Technology Borawan Khargone (1997),Private,CSEIML,DIPPPT,2581,2831,UR/X/OP,N,2,2026
284,Jawaharlal Nehru College of Technology Rewa (2007),Private,MINING,DIPPPT,855,3345,OBC/X/OP,Y,9,2026
285,Jawaharlal Nehru College of Technology Rewa (2007),Private,ELECT ELEX,DIPPPT,3363,3386,OBC/X/OP,Y,2,2026
286,Jawaharlal Nehru College of Technology Rewa (2007),Private,MINING,DIPPPT,1920,3265,SC/X/OP,Y,3,2026
287,Jawaharlal Nehru College of Technology Rewa (2007),Private,MINING,DIPPPT,73,802,UR/X/OP,N,24,2026
288,Jawaharlal Nehru College of Technology Rewa (2007),Private,EC,DIPPPT,1197,1197,UR/X/OP,N,1,2026
289,Jawaharlal Nehru College of Technology Rewa (2007),Private,CSE,DIPPPT,1705,2864,UR/X/OP,N,5,2026
290,Jawaharlal Nehru College of Technology Rewa (2007),Private,ELECT ELEX,DIPPPT,568,3291,UR/X/OP,N,14,2026
291,Jawaharlal Nehru College of Technology Rewa (2007),Private,MECH,DIPPPT,553,3376,UR/X/OP,N,7,2026
292,Jawaharlal Nehru College of Technology Rewa (2007),Private,CIVIL,DIPPPT,684,3528,UR/X/OP,N,10,2026
293,Jawaharlal Nehru College of Technology Rewa (2007),Private,MINING,DIPPPT,844,2621,UR/X/OP,N,13,2026
294,Jawaharlal Nehru College of Technology Rewa (2007),Private,CSE,DIPPPT,3028,3447,UR/X/OP,N,4,2026
295,Lakshmi Narain College of Technology & Science (RIT) Indore (2002),Private,EC,DIPPPT,556,556,UR/X/OP,N,1,2026
296,Lakshmi Narain College of Technology & Science (RIT) Indore (2002),Private,CIVIL,DIPPPT,2646,2646,UR/X/OP,N,1,2026
297,Lakshmi Narain College of Technology & Science (RIT) Indore (2002),Private,CSE,DIPPPT,3120,3120,UR/X/OP,N,1,2026
298,Lakshmi Narain College of Technology & Science Bhopal (2006),Private,CSE,DIPPPT,39,2158,UR/X/OP,N,9,2026
299,Lakshmi Narain College of Technology & Science Bhopal (2006),Private,CSECS,DIPPPT,401,2540,UR/X/OP,N,4,2026
300,Lakshmi Narain College of Technology & Science Bhopal (2006),Private,CSE,DIPPPT,2330,3117,UR/X/OP,N,3,2026
301,Lakshmi Narain College of Technology Excellence Bhopal (2007),Private,MECH,DIPPPT,120,1192,UR/X/OP,N,2,2026
302,Lakshmi Narain College of Technology Excellence Bhopal (2007),Private,CSEIML,DIPPPT,2017,2941,UR/X/OP,N,4,2026
303,Lakshmi Narain College of Technology Excellence Bhopal (2007),Private,CSE,DIPPPT,2059,3129,UR/X/OP,N,2,2026
304,Lakshmi Narain College of Technology Bhopal (1994),Private,ELECT ELEX,DIPPPT,2710,2710,OBC/X/OP,Y,1,2026
305,Lakshmi Narain College of Technology Bhopal (1994),Private,CSEIML,DIPPPT,3352,3352,OBC/X/OP,Y,1,2026
306,Lakshmi Narain College of Technology Bhopal (1994),Private,CSE,DIPPPT,1123,3353,OBC/X/OP,Y,10,2026
307,Lakshmi Narain College of Technology Bhopal (1994),Private,CSEIML,DIPPPT,3179,3179,SC/X/OP,Y,1,2026
308,Lakshmi Narain College of Technology Bhopal (1994),Private,CSEIML,DIPPPT,3227,3227,ST/X/OP,Y,1,2026
309,Lakshmi Narain College of Technology Bhopal (1994),Private,CSE,DIPPPT,36,547,UR/X/OP,N,18,2026
310,Lakshmi Narain College of Technology Bhopal (1994),Private,ELECT ELEX,DIPPPT,45,824,UR/X/OP,N,3,2026
311,Lakshmi Narain College of Technology Bhopal (1994),Private,CIVIL,DIPPPT,610,2241,UR/X/OP,N,3,2026
312,Lakshmi Narain College of Technology Bhopal (1994),Private,EC,DIPPPT,503,2250,UR/X/OP,N,3,2026
313,Lakshmi Narain College of Technology Bhopal (1994),Private,CSEAIAIDS,DIPPPT,1296,2474,UR/X/OP,N,5,2026
314,Lakshmi Narain College of Technology Bhopal (1994),Private,MECH,DIPPPT,1262,2626,UR/X/OP,N,3,2026
315,Lakshmi Narain College of Technology Bhopal (1994),Private,CSEIML,DIPPPT,793,3043,UR/X/OP,N,18,2026
316,Lakshmi Narain College of Technology Bhopal (1994),Private,ELECT ELEX,DIPPPT,930,930,UR/X/OP,N,1,2026
317,Lakshmi Narain College of Technology Bhopal (1994),Private,CSE,DIPPPT,560,1050,UR/X/OP,N,8,2026
318,Lakshmi Narain College of Technology Bhopal (1994),Private,CIVIL,DIPPPT,2668,3105,UR/X/OP,N,3,2026
319,Lakshmi Narain College of Technology Bhopal (1994),Private,MECH,DIPPPT,2784,3308,UR/X/OP,N,3,2026
320,Lakshmi Narain College of Technology Bhopal (1994),Private,CSEIML,DIPPPT,3146,3486,UR/X/OP,N,8,2026
321,Lakshmi Narain College of Technology Indore (2004),Private,ELECT ELEX,DIPPPT,2720,2720,OBC/X/OP,Y,1,2026
322,Lakshmi Narain College of Technology Indore (2004),Private,CSE,DIPPPT,1147,1209,UR/X/OP,N,2,2026
323,Lakshmi Narain College of Technology Indore (2004),Private,ELECT ELEX,DIPPPT,2236,2236,UR/X/OP,N,1,2026
324,Lakshmi Narain College of Technology Indore (2004),Private,MECH,DIPPPT,3494,3494,UR/X/OP,N,1,2026
325,Lakshmi Narain College of Technology Jabalpur (2008),Private,CSEIML,DIPPPT,136,1826,UR/X/OP,N,3,2026
326,Lakshmi Narain College of Technology Jabalpur (2008),Private,CSE,DIPPPT,1606,2585,UR/X/OP,N,4,2026
327,Lakshmi Narain College of Technology Jabalpur (2008),Private,CIVIL,DIPPPT,841,3222,UR/X/OP,N,8,2026
328,Lakshmi Narain College of Technology Jabalpur (2008),Private,MECH,DIPPPT,184,3509,UR/X/OP,N,13,2026
329,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008),Private,CSE,DIPPPT,599,3167,UR/X/OP,N,4,2026
330,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008),Private,MECH,DIPPPT,307,3262,UR/X/OP,N,8,2026
331,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008),Private,ELECT ELEX,DIPPPT,1407,3336,UR/X/OP,N,8,2026
332,LAXMIPATI INSTITUTE OF SCIENCE & TECHNOLOGY BHOPAL (2008),Private,CIVIL,DIPPPT,1170,3508,UR/X/OP,N,9,2026
333,LNCT (BHOPAL) INDORE CAMPUS (2006),Private,EC,DIPPPT,317,317,UR/X/OP,N,1,2026
334,LNCT (BHOPAL) INDORE CAMPUS (2006),Private,CIVIL,DIPPPT,1007,2738,UR/X/OP,N,3,2026
335,LNCT (BHOPAL) INDORE CAMPUS (2006),Private,MECH,DIPPPT,1006,3249,UR/X/OP,N,15,2026
336,LNCT (BHOPAL) INDORE CAMPUS (2006),Private,CSE,DIPPPT,866,3346,UR/X/OP,N,14,2026
337,LNCT (BHOPAL) INDORE CAMPUS (2006),Private,MECH,DIPPPT,3333,3333,UR/X/OP,N,1,2026
338,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,812,812,OBC/X/F,Y,1,2026
339,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,498,498,OBC/X/OP,Y,1,2026
340,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,744,1018,OBC/X/OP,Y,3,2026
341,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AIML,DIPPPT,1255,1255,OBC/X/OP,Y,1,2026
342,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AIAIDS,DIPPPT,1495,1495,OBC/X/OP,Y,1,2026
343,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,IT,DIPPPT,1311,1902,OBC/X/OP,Y,4,2026
344,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,ITAIAR,DIPPPT,1894,2547,OBC/X/OP,Y,3,2026
345,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AI,DIPPPT,1796,2954,OBC/X/OP,Y,4,2026
346,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,1589,1589,SC/X/F,Y,1,2026
347,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,1904,2659,SC/X/OP,Y,2,2026
348,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,IT,DIPPPT,2436,2859,SC/X/OP,Y,2,2026
349,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AIML,DIPPPT,2715,2877,SC/X/OP,Y,2,2026
350,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AIAIDS,DIPPPT,3362,3362,SC/X/OP,Y,1,2026
351,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AIAIDS,DIPPPT,2167,2167,ST/X/OP,Y,1,2026
352,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,2429,2429,ST/X/OP,Y,1,2026
353,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,199,217,UR/X/F,Y,2,2026
354,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AIML,DIPPPT,239,239,UR/X/F,Y,1,2026
355,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CHEM,DIPPPT,674,674,UR/X/F,Y,1,2026
356,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,730,730,UR/X/F,Y,1,2026
357,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,EE,DIPPPT,774,774,UR/X/F,Y,1,2026
358,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,IT,DIPPPT,814,885,UR/X/F,Y,2,2026
359,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,ITAIAR,DIPPPT,1888,1888,UR/X/F,Y,1,2026
360,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AIAIDS,DIPPPT,1945,1945,UR/X/F,Y,1,2026
361,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,INOT,DIPPPT,2326,2326,UR/X/F,Y,1,2026
362,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AI,DIPPPT,1822,2776,UR/X/F,Y,2,2026
363,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CIVIL,DIPPPT,2962,2962,UR/X/F,Y,1,2026
364,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,131,459,UR/X/OP,Y,4,2026
365,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AIML,DIPPPT,512,592,UR/X/OP,Y,2,2026
366,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSE,DIPPPT,489,742,UR/X/OP,Y,2,2026
367,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,IT,DIPPPT,525,1148,UR/X/OP,Y,4,2026
368,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AI,DIPPPT,1084,1312,UR/X/OP,Y,4,2026
369,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AIAIDS,DIPPPT,876,1423,UR/X/OP,Y,2,2026
370,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,INOT,DIPPPT,1379,1493,UR/X/OP,Y,2,2026
371,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,ITAIAR,DIPPPT,1198,1498,UR/X/OP,Y,2,2026
372,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,MAC,DIPPPT,1847,1847,UR/X/OP,Y,1,2026
373,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,ELECTRONICS AND TELECOMMU NICATIONS,DIPPPT,1223,2419,UR/X/OP,Y,4,2026
374,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSBS,DIPPPT,2625,2625,UR/X/OP,Y,1,2026
375,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,EC,DIPPPT,1856,2914,UR/X/OP,Y,2,2026
376,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,MECH,DIPPPT,1367,3018,UR/X/OP,Y,9,2026
377,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CHEM,DIPPPT,1569,3126,UR/X/OP,Y,3,2026
378,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CIVIL,DIPPPT,743,3204,UR/X/OP,Y,14,2026
379,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,CSD,DIPPPT,773,3217,UR/X/OP,Y,4,2026
380,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,EE,DIPPPT,412,3501,UR/X/OP,Y,11,2026
381,Madhav Institute of Technology and Science  Gwalior (1957) (Deemed University),GOVT,AI,DIPPPT,1370,1522,UR/X/OP,Y,2,2026
382,Mahakal Institute Technology & Management Ujjain (2007),Private,CSE,DIPPPT,1635,1635,UR/X/OP,N,1,2026
383,Mahakal Instute of Technology Ujjain (2001),Private,ELECT ELEX,DIPPPT,1839,1839,OBC/X/OP,Y,1,2026
384,Mahakal Instute of Technology Ujjain (2001),Private,ELECT ELEX,DIPPPT,3375,3375,SC/X/OP,Y,1,2026
385,Mahakal Instute of Technology Ujjain (2001),Private,ELECT ELEX,DIPPPT,537,537,UR/X/OP,N,1,2026
386,Mahakal Instute of Technology Ujjain (2001),Private,MECH,DIPPPT,1442,1442,UR/X/OP,N,1,2026
387,Mahakal Instute of Technology Ujjain (2001),Private,EC,DIPPPT,1033,1443,UR/X/OP,N,2,2026
388,Mahakal Instute of Technology Ujjain (2001),Private,CSE,DIPPPT,682,1843,UR/X/OP,N,2,2026
389,Mahakal Instute of Technology Ujjain (2001),Private,CSEIML,DIPPPT,2050,2050,UR/X/OP,N,1,2026
390,Mahakal Instute of Technology Ujjain (2001),Private,CIVIL,DIPPPT,3507,3507,UR/X/OP,N,1,2026
391,Mahakal Instute of Technology Ujjain (2001),Private,MECH,DIPPPT,1667,1667,UR/X/OP,N,1,2026
392,Maharana Pratap College of Technology Gwalior (1996),Private,CSE,DIPPPT,2965,3382,SC/X/OP,Y,3,2026
393,Maharana Pratap College of Technology Gwalior (1996),Private,CSE,DIPPPT,2302,2808,UR/X/OP,N,3,2026
394,Maharana Pratap College of Technology Gwalior (1996),Private,IT,DIPPPT,2834,2834,UR/X/OP,N,1,2026
395,Maharana Pratap College of Technology Gwalior (1996),Private,MECH,DIPPPT,729,2923,UR/X/OP,N,2,2026
396,Maharana Pratap College of Technology Gwalior (1996),Private,EE,DIPPPT,3049,3108,UR/X/OP,N,2,2026
397,"Malwa Institute of Science & Technology, Indore (2008)",Private,MECH,DIPPPT,2722,2722,UR/X/OP,N,1,2026
398,"Malwa Institute of Science & Technology, Indore (2008)",Private,AIML,DIPPPT,3312,3312,UR/X/OP,N,1,2026
399,"Malwa Institute of Science & Technology, Indore (2008)",Private,CSE,DIPPPT,3188,3503,UR/X/OP,N,2,2026
400,Malwa Institute of Technology Indore (2004),Private,CSE,DIPPPT,663,663,UR/X/OP,N,1,2026
401,Malwa Institute of Technology Indore (2004),Private,MECH,DIPPPT,2346,3330,UR/X/OP,N,3,2026
402,Malwa Institute of Technology Indore (2004),Private,ELECT ELEX,DIPPPT,11,3534,UR/X/OP,N,9,2026
403,Millenium Institute of Technology and Science Bhopal (2007),Private,EC,DIPPPT,411,411,UR/X/OP,N,1,2026
404,Millenium Institute of Technology and Science Bhopal (2007),Private,CSE,DIPPPT,1287,1287,UR/X/OP,N,1,2026
405,Millenium Institute of Technology and Science Bhopal (2007),Private,MECH,DIPPPT,130,2780,UR/X/OP,N,4,2026
406,Millenium Institute of Technology and Science Bhopal (2007),Private,ELECT ELEX,DIPPPT,991,3071,UR/X/OP,N,5,2026
407,Millenium Institute of Technology and Science Bhopal (2007),Private,CIVIL,DIPPPT,422,3275,UR/X/OP,N,7,2026
408,MITTAL INSTITUTE OF TECHNOLOGY BHOPAL (2007),Private,EE,DIPPPT,2256,3229,UR/X/OP,N,2,2026
409,Nowgong Engineering College Nowgong (NEC) (2012),GOVT,EE,DIPPPT,2184,2184,UR/X/F,Y,1,2026
410,Nowgong Engineering College Nowgong (NEC) (2012),GOVT,CIVIL,DIPPPT,1998,2484,UR/X/F,Y,2,2026
411,Nowgong Engineering College Nowgong (NEC) (2012),GOVT,EI,DIPPPT,1394,2654,UR/X/OP,Y,2,2026
412,Nowgong Engineering College Nowgong (NEC) (2012),GOVT,EE,DIPPPT,1973,2951,UR/X/OP,Y,5,2026
413,Nowgong Engineering College Nowgong (NEC) (2012),GOVT,CIVIL,DIPPPT,968,3260,UR/X/OP,Y,8,2026
414,Nowgong Engineering College Nowgong (NEC) (2012),GOVT,MECH,DIPPPT,1107,3268,UR/X/OP,Y,6,2026
415,NRI Institute of Information Science & Technology Bhopal (2001),Private,EC,DIPPPT,706,1885,UR/X/OP,N,2,2026
416,NRI Institute of Information Science & Technology Bhopal (2001),Private,ELECT ELEX,DIPPPT,2199,2299,UR/X/OP,N,2,2026
417,NRI Institute of Information Science & Technology Bhopal (2001),Private,MECH,DIPPPT,2675,2823,UR/X/OP,N,2,2026
418,NRI Institute of Information Science & Technology Bhopal (2001),Private,CSEIML,DIPPPT,1481,2838,UR/X/OP,N,2,2026
419,NRI Institute of Information Science & Technology Bhopal (2001),Private,CSE,DIPPPT,446,2890,UR/X/OP,N,7,2026
420,NRI Institute of Information Science & Technology Bhopal (2001),Private,CIVIL,DIPPPT,917,3214,UR/X/OP,N,2,2026
421,NRI Institute of Information Science & Technology Bhopal (2001),Private,IT,DIPPPT,3302,3302,UR/X/OP,N,1,2026
422,Oriental College of Technology Bhopal (2002),Private,CIVIL,DIPPPT,3236,3236,OBC/X/OP,Y,1,2026
423,Oriental College of Technology Bhopal (2002),Private,CSEDS,DIPPPT,870,870,UR/X/OP,N,1,2026
424,Oriental College of Technology Bhopal (2002),Private,CSECS,DIPPPT,1575,1575,UR/X/OP,N,1,2026
425,Oriental College of Technology Bhopal (2002),Private,CSEIML,DIPPPT,211,2115,UR/X/OP,N,4,2026
